132.84,254.95,377.05,499.15,621.25,743.35,987.55,0.00
141.64,263.74,385.84,507.94,630.04,752.14,996.34,0.00
128.94,251.04,373.14,495.24,617.34,739.44,983.64,0.00
125.76,247.86,369.96,492.06,614.16,736.26,980.46,0.00
146.28,268.38,390.48,512.58,634.68,756.78,1000.98,0.00
141.64,263.74,385.84,507.94,630.04,752.14,996.34,0.00
133.09,255.19,377.29,499.39,621.49,743.59,987.79,0.00
138.71,260.81,382.91,505.01,627.11,749.21,993.41,0.00
142.86,264.96,387.06,509.16,631.26,753.36,997.56,0.00
124.79,246.89,368.99,491.09,613.19,735.29,979.49,0.00
134.31,256.41,378.51,500.61,622.71,744.81,989.01,0.00
124.05,246.15,368.25,490.35,612.45,734.55,978.75,0.00
141.88,263.98,386.08,508.18,630.28,752.38,996.58,0.00
136.51,258.61,380.71,502.81,624.91,747.01,991.21,0.00
129.91,252.01,374.11,496.21,618.32,740.42,984.62,0.00
125.52,247.62,369.72,491.82,613.92,736.02,980.22,0.00
144.81,266.91,389.01,511.11,633.21,755.31,999.51,0.00
128.69,250.79,372.89,494.99,617.09,739.19,983.39,0.00
135.53,257.63,379.73,501.83,623.93,746.03,990.23,0.00
143.35,265.45,387.55,509.65,631.75,753.85,998.05,0.00
122.59,244.69,366.79,488.89,610.99,733.09,977.29,0.00
126.74,248.84,370.94,493.04,615.14,737.24,981.44,0.00
132.36,254.46,376.56,498.66,620.76,742.86,987.06,0.00
131.62,253.72,375.82,497.92,620.02,742.12,986.32,0.00
137.00,259.10,381.20,503.30,625.40,747.50,991.70,0.00
140.90,263.00,385.10,507.20,629.30,751.40,995.60,0.00
131.14,253.24,375.34,497.44,619.54,741.64,985.84,0.00
143.59,265.69,387.79,509.89,631.99,754.09,998.29,0.00
131.38,253.48,375.58,497.68,619.78,741.88,986.08,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
139.93,262.03,384.13,506.23,628.33,750.43,994.63,0.00
