18.56,18.56,18.56,18.56,18.56,18.56,18.56,0.00
9.28,9.28,9.28,9.28,9.28,9.28,9.28,0.00
14.16,14.16,14.16,14.16,14.16,14.16,14.16,0.00
19.54,19.54,19.54,19.54,19.54,19.54,19.54,0.00
20.02,20.02,20.02,20.02,20.02,20.02,20.02,0.00
2.93,2.93,2.93,2.93,2.93,2.93,2.93,0.00
8.30,8.30,8.30,8.30,8.30,8.30,8.30,0.00
7.81,7.81,7.81,7.81,7.81,7.81,7.81,0.00
17.34,17.34,17.34,17.34,17.34,17.34,17.34,0.00
21.49,21.49,21.49,21.49,21.49,21.49,21.49,0.00
0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.00
8.55,8.55,8.55,8.55,8.55,8.55,8.55,0.00
14.16,14.16,14.16,14.16,14.16,14.16,14.16,0.00
1.47,1.47,1.47,1.47,1.47,1.47,1.47,0.00
10.01,10.01,10.01,10.01,10.01,10.01,10.01,0.00
15.38,15.38,15.38,15.38,15.38,15.38,15.38,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
5.86,5.86,5.86,5.86,5.86,5.86,5.86,0.00
23.44,23.44,23.44,23.44,23.44,23.44,23.44,0.00
5.13,5.13,5.13,5.13,5.13,5.13,5.13,0.00
15.38,15.38,15.38,15.38,15.38,15.38,15.38,0.00
23.69,23.69,23.69,23.69,23.69,23.69,23.69,0.00
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.00
5.13,5.13,5.13,5.13,5.13,5.13,5.13,0.00
22.95,22.95,22.95,22.95,22.95,22.95,22.95,0.00
5.62,5.62,5.62,5.62,5.62,5.62,5.62,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.00
